dataset,n,method,group,n_test,status,CDE_loss__before,CDE_loss__after,log_lik__before,log_lik__after,CRPS__before,CRPS__after,PIT_KS__before,PIT_KS__after,coverage_90__before,coverage_90__after,interval_width__before,interval_width__after,coverage_abs_err__before,coverage_abs_err__after
BrazilianHouses,50,RealTabPFN-2.5,foundation,13,skipped:too_small,-0.00345054147345451,,-7.151869084071067,,171.6861034420641,,0.38367564988465186,,0.9230769230769231,,1243.5499446239985,,0.023076923076923106,
BrazilianHouses,50,TabICL-Quantiles,foundation,13,skipped:too_small,-0.002716832332067337,,-7.531070067174647,,171.30659177603832,,0.3791853114839663,,0.9230769230769231,,1216.96187827404,,0.023076923076923106,
BrazilianHouses,50,MDN,baseline,13,skipped:too_small,-4.37827591475445e-05,,-10.536526595615463,,2781.9809971149466,,0.22331083300378474,,0.7692307692307693,,7383.295527807161,,0.13076923076923075,
BrazilianHouses,50,Flow-Spline,baseline,13,skipped:too_small,0.00023430205795389435,,-10.08040775011165,,1215.6925941731085,,0.21716145979621831,,0.7692307692307693,,5640.167908212101,,0.13076923076923075,
BrazilianHouses,50,Quantile-Tree,baseline,13,skipped:too_small,-0.00025107217040594025,,-9.729198797755355,,1428.0621610175892,,0.24856819669911168,,0.5384615384615384,,7522.85568264703,,0.3615384615384616,
BrazilianHouses,50,LinGauss-Homo-Ridge,baseline,13,skipped:too_small,-0.003980328274467395,,-6.431616627104939,,26.57978047146626,,0.2951653338473809,,0.9230769230769231,,191.37514273732975,,0.023076923076923106,
BrazilianHouses,50,LinGauss-Hetero-Ridge,baseline,13,skipped:too_small,-0.001588652589350567,,-17.47622191977192,,10791.423502126014,,0.6153846153846154,,0.3076923076923077,,63.79166602241961,,0.5923076923076923,
BrazilianHouses,50,Student-t-Ridge,baseline,13,skipped:too_small,-0.0046269148072630726,,-6.472146320757573,,55.22642370412613,,0.3776300610093005,,0.9230769230769231,,509.85069426623784,,0.023076923076923106,
BrazilianHouses,50,LogNormal-Homo-Ridge,baseline,13,skipped:too_small,-0.00028837423841626426,,-9.566447078085465,,779.4204767823571,,0.2764070270810883,,0.8461538461538461,,4752.5389161953335,,0.05384615384615388,
BrazilianHouses,50,LogNormal-Hetero-Ridge,baseline,13,skipped:too_small,0.0010110858438578348,,-20.209419885655237,,5817.8764017401645,,0.46150982871504626,,0.15384615384615385,,2579.8506642203097,,0.7461538461538462,
BrazilianHouses,50,Gamma-GLM-Ridge,baseline,13,skipped:too_small,-0.00021415481326829386,,-9.746996772312325,,1216.7150389029512,,0.26190848514299914,,0.8461538461538461,,5336.480524183286,,0.05384615384615388,
BrazilianHouses,50,BART-Homo,baseline,13,skipped:too_small,-7.292226779666653e-05,,-11.027937238553086,,4295.2638142133765,,0.22898798979800716,,0.7692307692307693,,10570.403290867333,,0.13076923076923075,
BrazilianHouses,50,BART-Hetero,baseline,13,skipped:too_small,-0.00011081070345330608,,-10.870002821332768,,4050.126763530149,,0.4352935928291274,,0.7692307692307693,,6620.568460533386,,0.13076923076923075,
BrazilianHouses,50,CatMLP,baseline,13,skipped:too_small,-5.801982453778983e-05,,-10.834236987972698,,4689.382464791161,,0.3766099561412099,,0.7692307692307693,,20187.71013506071,,0.13076923076923075,
BrazilianHouses,500,FlexCode-RF,baseline,125,ok,-0.0005232277294723568,-0.0011041990836063934,-7.915111949065867,-7.119232897442701,506.4008292162269,227.89429545566028,0.3459279997108963,0.08520078064699477,1.0,0.912,14110.360579322081,1223.5755538415262,0.09999999999999998,0.01200000000000001
BrazilianHouses,500,TabPFN-2.5,foundation,125,ok,-0.004081757693646403,-0.003740399996316492,-5.273854927686379,-5.244311430948557,32.26201018263738,33.110498285905095,0.2898908378794895,0.24742976249665458,1.0,1.0,284.3544318395037,249.04105930932135,0.09999999999999998,0.09999999999999998
BrazilianHouses,500,RealTabPFN-2.5,foundation,125,ok,-0.004109966678054733,-0.003815737278963382,-5.270906329170515,-5.224649482941615,32.14649767636053,32.77486845582708,0.2795584064668988,0.23943083336385862,1.0,1.0,287.45895246195823,247.11798989531988,0.09999999999999998,0.09999999999999998
BrazilianHouses,500,TabICL-Quantiles,foundation,125,ok,-0.0038272236918207247,-0.004107638674922377,-5.641739834581342,-5.599642658822014,24.846405552659874,25.52844661738129,0.2834615895963305,0.31450121170139245,1.0,0.984,394.1070337787804,315.9047428514171,0.09999999999999998,0.08399999999999996
BrazilianHouses,500,LinearGauss-Homo,baseline,125,ok,-0.003518047560587476,-0.003518047560587476,-10.108545539693916,-10.108545539693916,6241.6436582914575,6241.6436582914575,0.3176559452327222,0.3176559452327222,0.72,0.72,170.28397989949747,170.28397989949747,0.18000000000000005,0.18000000000000005
BrazilianHouses,500,LinearGauss-Hetero,baseline,125,ok,-0.0012938385795193458,-0.0012939976912507622,-18.88845896453478,-18.87965105254962,17502.36849431308,17467.774210309035,0.768,0.768,0.232,0.232,238.10403551993812,160.56203988273617,0.668,0.668
BrazilianHouses,500,Student-t,baseline,125,ok,-0.004742635629640933,-0.004226858498591813,-5.234745860716806,-5.201597905755606,28.08700433561258,30.85933683891241,0.38127985706737855,0.2794297624966546,1.0,1.0,272.9802202784547,252.2912545387915,0.09999999999999998,0.09999999999999998
BrazilianHouses,500,LogNormal-Homo,baseline,125,ok,-0.00035169307319104235,-0.00033799332445340503,-8.187136180236003,-8.195928821654345,563.0809779326298,567.318021496637,0.07936470536223728,0.09155628468095534,0.944,0.944,3501.5007765527303,3591.945754033875,0.04399999999999993,0.04399999999999993
BrazilianHouses,500,LogNormal-Hetero,baseline,125,ok,-0.00020253855634369232,-0.00022569401122532164,-8.672211840341614,-8.50857395936547,643.2617003340531,624.0292373584796,0.15576094456916367,0.11275974413685214,0.656,0.744,2155.7745800265498,2581.447946283011,0.244,0.15600000000000003
BrazilianHouses,500,MDN,baseline,125,ok,-0.0008788263661604832,-0.0008979692050552718,-7.565054917996996,-7.5499290014938,252.18119822666299,247.50688996231034,0.16215544018692846,0.05600492141471296,0.848,0.84,1167.0733591412222,1164.749349856283,0.052000000000000046,0.06000000000000005
BrazilianHouses,500,Flow-Spline,baseline,125,ok,-0.0003308336997335943,-0.0002953988796646018,-8.29961630796938,-8.27593305917315,466.01737304932715,460.1637743693912,0.13655850184368878,0.06616150941516995,0.824,0.84,2598.8527973838422,2379.5088524791827,0.07600000000000007,0.06000000000000005
BrazilianHouses,500,Quantile-Tree,baseline,125,ok,-0.0022159299381721356,-0.002251783218161116,-6.510229261436913,-6.40525195499985,127.68207898910207,115.25976823152904,0.21381541577441887,0.09295189103859625,0.984,0.88,1812.3021366603257,756.0899741087197,0.08399999999999996,0.020000000000000018
BrazilianHouses,500,Gamma-GLM,baseline,125,ok,-0.00035845720440067224,-0.0003433693994898681,-8.232975287041866,-8.240120084822447,627.8401213751526,632.5511730038373,0.07915819541024272,0.07606119337088635,0.952,0.944,3434.349489260953,3482.4698488737863,0.051999999999999935,0.04399999999999993
BrazilianHouses,500,LinGauss-Homo-Ridge,baseline,125,ok,-0.003518047560587476,-0.003518047560587476,-10.108545539693916,-10.108545539693916,6241.6436582914575,6241.6436582914575,0.3176559452327222,0.3176559452327222,0.72,0.72,170.28397989949747,170.28397989949747,0.18000000000000005,0.18000000000000005
BrazilianHouses,500,LinGauss-Hetero-Ridge,baseline,125,ok,-0.0012938385883297496,-0.0012939976064482096,-18.888458855037744,-18.87965127265966,17502.367938971576,17467.77426637868,0.768,0.768,0.232,0.232,238.10390217334907,160.5611080794152,0.668,0.668
BrazilianHouses,500,Student-t-Ridge,baseline,125,ok,-0.00474220485507017,-0.004226794015384558,-5.234681116947598,-5.201591910277096,28.088111791035647,30.858895759388798,0.3812059657477631,0.2794297624966546,1.0,1.0,272.9409121671497,252.2862994439724,0.09999999999999998,0.09999999999999998
BrazilianHouses,500,LogNormal-Homo-Ridge,baseline,125,ok,-0.0003429166618255645,-0.00032650017810205174,-8.287778605203416,-8.283734463952054,706.7142027667657,708.2381715573416,0.07464990404485294,0.06735181398741319,0.928,0.92,3480.1083770242262,3442.3992550232274,0.028000000000000025,0.020000000000000018
BrazilianHouses,500,LogNormal-Hetero-Ridge,baseline,125,ok,-0.00012444299691906897,-0.00017080700684369123,-8.949959089890257,-8.67870510609903,647.1153767423772,616.7274612159102,0.21001883979885805,0.1169649167509194,0.64,0.712,2064.6976065640065,2557.7975545517147,0.26,0.18800000000000006
BrazilianHouses,500,Gamma-GLM-Ridge,baseline,125,ok,-0.00028234236081223186,-0.00027208181537932,-8.452427072297903,-8.486023489151266,799.3218878342905,814.4690513632564,0.08444427583701986,0.050888201029688496,0.952,0.944,3931.033217794568,4037.716535262352,0.051999999999999935,0.04399999999999993
BrazilianHouses,500,BART-Homo,baseline,125,ok,-9.994309787613286e-05,-0.00014371909407014116,-9.428061003542611,-9.238627015540665,1843.4607238145643,1694.007348648001,0.1829749588611947,0.06012031468852719,0.952,0.888,13082.148794481449,8302.619311059716,0.051999999999999935,0.01200000000000001
BrazilianHouses,500,BART-Hetero,baseline,125,ok,-0.00011968336923463608,-0.0011880409585429503,-8.936064095281255,-7.328753496352035,1018.6613298327512,265.04028819252994,0.6393275063464703,0.32412884755766913,1.0,0.976,7811.254357173331,1609.5560524756556,0.09999999999999998,0.07599999999999996
BrazilianHouses,500,CatMLP,baseline,125,ok,-0.00022578288241459352,-0.00021522899969911416,-8.802003426595322,-8.732478313991228,844.536336026387,810.567620038846,0.12764612908605721,0.035035806738497155,0.952,0.896,6673.410880150071,5153.459149890787,0.051999999999999935,0.0040000000000000036
BrazilianHouses,5000,FlexCode-RF,baseline,1250,ok,-0.000600769354905691,-0.0014112216785860396,-7.829968812551253,-6.874655927802227,582.4952994294911,199.69798969916442,0.3607527611215543,0.04672124474793955,0.9992,0.9296,19927.21142594713,865.5221534086334,0.09919999999999995,0.02959999999999996
BrazilianHouses,5000,TabPFN-2.5,foundation,1250,ok,-0.0030125115547785723,-0.0028154847645888337,-5.602402344546762,-5.572498694072814,69.18027482648354,71.98791251823211,0.2856434741499104,0.23855413719778717,0.9984,0.9952,678.0618443566314,353.7119424227779,0.09839999999999993,0.09519999999999995
BrazilianHouses,5000,RealTabPFN-2.5,foundation,1250,ok,-0.003018749339602519,-0.0028177765052625967,-5.604825394070423,-5.559166735743346,67.05924940068749,66.13366749573785,0.2710064801243186,0.23899750744993162,0.9984,0.996,693.2738350938845,386.6985696107296,0.09839999999999993,0.09599999999999997
BrazilianHouses,5000,TabICL-Quantiles,foundation,1250,ok,-0.0028276267700713268,-0.0028545869461756995,-5.937822286980189,-5.808148066389129,41.94926239933903,51.36540416033657,0.2686148237017973,0.2947260073931744,0.9976,0.9896,528.0970652080575,417.50614041216306,0.09760000000000002,0.08960000000000001
BrazilianHouses,5000,LinearGauss-Homo,baseline,1250,ok,-0.0020683394816379905,-0.0020683394816379905,-14.535713368221465,-14.535713368221465,15151.41015095477,15151.41015095477,0.52,0.52,0.4792,0.4792,153.727263678392,153.727263678392,0.4208,0.4208
BrazilianHouses,5000,LinearGauss-Hetero,baseline,1250,ok,-0.0004741793566692303,-0.0004749345408499517,-20.892252288411996,-20.892101144498884,26552.79107646227,26557.965419857257,0.8784,0.8784,0.1208,0.1208,44.70208196908438,49.71265987562933,0.7792,0.7792
BrazilianHouses,5000,Student-t,baseline,1250,ok,-0.003494740430487788,-0.0024512459678342094,-5.550128561584004,-7.564652676812295,47.04776025832239,82.0355542692544,0.38041084561026545,0.281980924514722,0.9984,0.8792,394.3489331808853,384.9419543873381,0.09839999999999993,0.02080000000000004
BrazilianHouses,5000,LogNormal-Homo,baseline,1250,ok,-0.00034704519571940865,-0.00033299575491679405,-8.329360059313936,-8.322998734761349,771.394396027944,776.941515029072,0.06342105442300938,0.013825615309934092,0.9152,0.8968,4387.473808366616,4138.815728873337,0.015199999999999991,0.0031999999999999806
BrazilianHouses,5000,LogNormal-Hetero,baseline,1250,ok,-0.00043957969094218124,-0.0004972030739100878,-8.263521954080728,-8.188468480289904,1130.3309943498227,1169.7775242278403,0.10758243287928104,0.025532008074074537,0.876,0.8864,4515.415651044433,4695.468867067701,0.02400000000000002,0.013600000000000056
BrazilianHouses,5000,MDN,baseline,1250,ok,-0.0025003312258891916,-0.002124541037178794,-5.917464723950129,-5.955886148256876,79.70173701657649,82.65612413997769,0.20781546309748988,0.16260363021793212,0.972,0.9432,553.2318616747649,370.87019081751424,0.07199999999999995,0.043200000000000016
BrazilianHouses,5000,Flow-Spline,baseline,1250,ok,-0.0018302535333428861,-0.001645950986293073,-6.500256016618893,-6.454829079537553,148.27520268761828,160.32397327751696,0.22806506729374892,0.1283097016927038,0.9432,0.9104,809.3332463280697,651.9316167236534,0.043200000000000016,0.010399999999999965
BrazilianHouses,5000,Quantile-Tree,baseline,1250,ok,-0.0024060813227016623,-0.002650020629549087,-6.3292212996803485,-5.96145036024078,103.00641076779753,86.29489778394472,0.29387059610758637,0.22108057708883855,0.9952,0.9544,1894.5874974565384,429.77554313500633,0.09519999999999995,0.054400000000000004
BrazilianHouses,5000,Gamma-GLM,baseline,1250,ok,-0.00035060903789408207,-0.00034165399645707406,-8.301802514506356,-8.293208892570897,771.8029746817281,779.1292297097386,0.06316477523345787,0.012823196861940112,0.916,0.8992,4266.89433711166,4061.302739515567,0.016000000000000014,0.0008000000000000229
